DataTimeStamp;GPSLong;GPSLat;Vel;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;Pitch;Roll;Yaw
1630259448545;-46.46786166666667;-23.53403166666667;18.09;9.3597;-0.6443;10.2555;0.6707;-2.8659;1.0976;-1.1435;4.3843;76.148
1630259448595;-46.467835;-23.53398666666667;18.67;-4.3446;1.9148;5.8175;-37.8659;-6.8902;9.2073;-1.4029;4.4932;75.707
1630259448646;-46.467835;-23.53398666666667;18.67;3.8093;-0.2443;10.7872;-12.0122;-3.1098;-0.5488;-0.8805;2.1167;75.9469
1630259448695;-46.467835;-23.53398666666667;18.67;3.8093;-0.2443;10.7872;-12.0122;-3.1098;-0.5488;-0.8805;2.1167;75.9469
1630259448745;-46.467835;-23.53398666666667;18.67;0.4742;0.9377;11.5667;3.4146;-1.0976;0.0;-0.7831;1.4918;75.9571
1630259448796;-46.467835;-23.53398666666667;18.67;-0.461;0.9640000000000001;6.2905;3.8415;1.2805;-1.5244;-0.7587;1.3335;76.0531
1630259448846;-46.467835;-23.53398666666667;18.67;-1.807;0.9592;11.1057;1.9512;-0.4268;2.5;-0.9073;1.7056;76.029
1630259448896;-46.467835;-23.53398666666667;18.67;-1.807;0.9592;11.1057;1.9512;-0.4268;2.5;-0.9073;1.7056;76.029
1630259448946;-46.467835;-23.53398666666667;18.67;-3.2441;-0.5281;13.6061;3.2927;1.9512;1.4024;-0.988;2.5035;75.9731
1630259448996;-46.467835;-23.53398666666667;18.67;-3.2441;-0.5281;13.6061;3.2927;1.9512;1.4024;-0.988;2.5035;75.9731
1630259449046;-46.467835;-23.53398666666667;18.67;-0.7724;1.5663;7.864;-1.7073;2.8659;-7.622000000000001;-1.2401;3.4002;76.0764
1630259449098;-46.467835;-23.53398666666667;18.67;-0.2515;0.8418;7.6748;-9.5732;-0.2439;1.9512;-1.4129;3.0763;75.839
1630259449150;-46.467835;-23.53398666666667;18.67;-1.2298;0.2491;11.0374;-14.0244;0.061;0.7317;-1.3944;2.5315;75.789
1630259449199;-46.467835;-23.53398666666667;18.67;0.9185;0.4946;10.4926;-4.0854;-0.122;1.7683;-1.3784;1.8523;75.7397
1630259449247;-46.467835;-23.53398666666667;18.67;0.9185;0.4946;10.4926;-4.0854;-0.122;1.7683;-1.3784;1.8523;75.7397
1630259449298;-46.467835;-23.53398666666667;18.67;-1.0311;-0.024;11.3871;11.6463;0.0;1.2805;-1.3984;1.4824;75.6286
1630259449349;-46.467835;-23.53398666666667;18.67;-0.9903;-1.0454;11.629000000000001;10.2439;0.061;-0.2439;-1.4073;1.5641;75.5682
1630259449398;-46.467835;-23.53398666666667;18.67;-1.1448;0.4826;10.4591;11.4634;0.6098;-2.378;-1.422;2.1193;75.5696
1630259449449;-46.467835;-23.53398666666667;18.67;1.3711;0.6419;9.9645;-0.7927;-3.2317;2.2561;-1.4993;3.2016;75.5438
1630259449498;-46.467835;-23.53398666666667;18.67;1.3711;0.6419;9.9645;-0.7927;-3.2317;2.2561;-1.4993;3.2016;75.5438
1630259449548;-46.46781166666666;-23.53394166666667;18.59;-0.3748;0.1988;10.186;-7.1951;-3.3537;0.7317;-1.3394;2.5637;75.4931
1630259449600;-46.46781166666666;-23.53394166666667;18.59;-2.0382;0.9388;5.3876;-9.939;-1.8902;-0.9756;-1.1008;1.766;75.4422
1630259449651;-46.46781166666666;-23.53394166666667;18.59;-2.0382;0.9388;5.3876;-9.939;-1.8902;-0.9756;-1.1008;1.766;75.4422
1630259449701;-46.46781166666666;-23.53394166666667;18.59;0.2898;2.019;6.1229;23.7805;2.3171;-1.6463;-1.0228;0.8097;75.344
1630259449750;-46.46781166666666;-23.53394166666667;18.59;-1.7017;-2.5711;19.3757;-10.5488;-0.4878;11.0976;-1.0665;1.4388;75.328
1630259449801;-46.46781166666666;-23.53394166666667;18.59;-3.2165;-1.4406;11.9511;53.1707;7.7439;-13.4756;-1.3476;1.2306;75.3292
1630259449850;-46.46781166666666;-23.53394166666667;18.59;-3.2165;-1.4406;11.9511;53.1707;7.7439;-13.4756;-1.3476;1.2306;75.3292
1630259449899;-46.46781166666666;-23.53394166666667;18.59;7.4796;0.0982;13.5929;30.3659;5.2439;-0.9146;-1.2049;2.3121;75.1298
1630259449951;-46.46781166666666;-23.53394166666667;18.59;-1.1927;-0.3664;6.7959;28.2317;5.3049;-1.9512;-1.6966;3.9196;75.0303
1630259450001;-46.46781166666666;-23.53394166666667;18.59;-9.6124;-0.3197;15.9915;8.3537;3.2317;-0.6707;-2.0587;5.1978;75.1211
1630259450053;-46.46781166666666;-23.53394166666667;18.59;0.7916;1.2945;4.2979;-28.6585;-7.622000000000001;4.4512;-2.2554;6.4783;75.0515
1630259450102;-46.46781166666666;-23.53394166666667;18.59;0.7916;1.2945;4.2979;-28.6585;-7.622000000000001;4.4512;-2.2554;6.4783;75.0515
1630259450152;-46.46781166666666;-23.53394166666667;18.59;-22.1036;4.9373;7.0809;-26.8902;-5.1829;-8.7195;-1.702;3.9618;75.21
1630259450202;-46.46781166666666;-23.53394166666667;18.59;-22.1036;4.9373;7.0809;-26.8902;-5.1829;-8.7195;-1.702;3.9618;75.21
1630259450253;-46.46781166666666;-23.53394166666667;18.59;-12.4122;-1.3532;11.9356;-34.939;-3.8415;-14.3293;-1.3952;3.468;75.5191
1630259450304;-46.46781166666666;-23.53394166666667;18.59;0.0611;-0.4;9.4232;18.4756;-0.2439;1.4634;-1.0057;1.3708;75.3541
1630259450355;-46.46781166666666;-23.53394166666667;18.59;5.2918;-2.9519;9.3358;12.9878;1.4634;-1.0976;-0.8753;1.6575;75.4382
1630259450405;-46.46781166666666;-23.53394166666667;18.59;-4.0667;0.303;14.0552;21.6463;7.8049;-19.878;-0.9783;2.4183;75.4635
1630259450460;-46.46778166666666;-23.533895;20.31;-4.0667;0.303;14.0552;21.6463;7.8049;-19.878;-0.9783;2.4183;75.4635
1630259450508;-46.46778166666666;-23.533895;20.31;-3.9793;3.7554;8.7622;8.5976;3.9024;-3.0488;-1.3182;4.6365;75.1385
1630259450559;-46.46778166666666;-23.533895;20.31;12.3906;1.5219999999999998;9.3573;13.9634;4.5122;-14.2073;-1.7089;5.2067;75.368
1630259450609;-46.46778166666666;-23.533895;20.31;-4.5817;-3.2357;20.9325;-12.8659;-3.5366;26.4024;-1.4726;5.5444;75.1748
1630259450660;-46.46778166666666;-23.533895;20.31;-2.2346;3.6129;6.4270000000000005;-14.6951;-0.4268;-5.4268;-2.1705;4.7213;75.01
1630259450710;-46.46778166666666;-23.533895;20.31;12.4589;-1.2909;10.6746;-0.9146;0.3049;-9.5732;-1.9281;4.7124;75.5493
1630259450762;-46.46778166666666;-23.533895;20.31;14.4851;-3.2009;21.16;10.122;-5.6707;29.2683;-1.554;3.7837;75.1711
1630259450810;-46.46778166666666;-23.533895;20.31;-17.3603;-0.4287;17.9171;-16.7073;-3.1098;21.8293;-1.9833;3.7865;74.8662
1630259450861;-46.46778166666666;-23.533895;20.31;-17.3603;-0.4287;17.9171;-16.7073;-3.1098;21.8293;-1.9833;3.7865;74.8662
1630259450911;-46.46778166666666;-23.533895;20.31;-15.8862;2.8441;14.3102;42.8659;4.6341;-14.2073;-1.9131;2.8276;75.4375
1630259450963;-46.46778166666666;-23.533895;20.31;0.1138;3.1039;16.1532;-7.2561;-1.0366;-4.5732;-2.1135;4.0239;75.0713
1630259451013;-46.46778166666666;-23.533895;20.31;7.385;2.4609;1.9112;14.5122;1.7683;-13.5366;-2.1411;5.1008;75.2413
1630259451061;-46.46778166666666;-23.533895;20.31;7.385;2.4609;1.9112;14.5122;1.7683;-13.5366;-2.1411;5.1008;75.2413
1630259451111;-46.46778166666666;-23.533895;20.31;9.8807;1.1652;6.457000000000001;-3.9024;0.6098;1.2195;-2.1;5.404;75.0754
1630259451160;-46.46778166666666;-23.533895;20.31;4.6475;1.2957;-2.3651;5.3049;-2.378;-7.2561;-2.2207;5.0162;74.854
1630259451214;-46.46778166666666;-23.533895;20.31;10.8099;2.1795;6.5851;-6.2195;-6.7073;15.2439;-2.0885;5.0455;74.7662
1630259451261;-46.46778166666666;-23.533895;20.31;12.0434;-0.4179;10.2531;-3.1098;-7.7439;11.5854;-2.2315;4.6975;74.6971
1630259451311;-46.46778166666666;-23.533895;20.31;7.5527;1.716;9.0472;-16.6463;-6.8293;18.4146;-1.9733;3.8894;74.663
1630259451361;-46.46778166666666;-23.533895;20.31;7.2797;-3.2357;14.6635;7.9268;-2.3171;4.0244;-2.0353;3.3929;74.6863
1630259451413;-46.46778166666666;-23.533895;20.31;3.0333;-2.2633;23.7945;-15.4878;-0.061;16.9512;-1.9192;3.1391;74.8778
1630259451463;-46.46778166666666;-23.533895;20.31;-11.9679;0.746;10.2016;-8.9634;1.2195;12.9268;-2.3629;2.6229;74.9403
1630259451515;-46.46778166666666;-23.533895;20.31;-5.4079999999999995;-1.4861;14.7425;11.7683;-0.3659;10.1829;-2.7885;2.3932;75.0073
1630259451565;-46.46778166666666;-23.533895;20.31;0.2646;-0.0263;21.839000000000002;-4.5732;-3.0488;15.3659;-2.7866;2.2016;74.8816
1630259451615;-46.467755;-23.533846666666665;19.85;9.0628;0.5652;7.1671;-13.1098;-1.9512;12.1341;-2.9737;2.2096;74.7818
1630259451666;-46.467755;-23.533846666666665;19.85;-0.1521;-2.0992;9.2556;-0.6707;0.7927;3.9634;-2.9891;1.9071;74.7865
1630259451716;-46.467755;-23.533846666666665;19.85;3.7757;-0.3976;8.6712;31.1585;2.5610000000000004;-3.9634;-3.1429;1.5426;74.8212
1630259451764;-46.467755;-23.533846666666665;19.85;6.257000000000001;-1.6011;18.2644;24.3293;0.8537;4.939;-3.2758;2.2335;74.83800000000001
1630259451815;-46.467755;-23.533846666666665;19.85;7.6114;1.8322;8.3335;-25.6707;-3.1707;21.4634;-3.6524;2.9607;74.7708
1630259451865;-46.467755;-23.533846666666665;19.85;-4.2104;-1.2179;8.7718;-2.6829;-1.2805;15.3659;-4.0724;3.2295;74.834
1630259451915;-46.467755;-23.533846666666665;19.85;-4.2104;-1.2179;8.7718;-2.6829;-1.2805;15.3659;-4.0724;3.2295;74.834
1630259451968;-46.467755;-23.533846666666665;19.85;-6.0869;1.3364;11.3823;5.5488;-0.4268;15.3659;-4.2883;2.1295;74.8585
1630259452017;-46.467755;-23.533846666666665;19.85;-18.1375;2.0501;4.1709;-2.3171;0.8537;-3.5366;-4.6527;1.9404;74.8299
1630259452066;-46.467755;-23.533846666666665;19.85;-26.2542;3.0261;6.8162;-21.5854;3.0488;-7.9878;-4.7074;2.077;75.0708
1630259452117;-46.467755;-23.533846666666665;19.85;0.4335;-5.1756;18.1986;33.9024;5.4268;-6.2805;-5.013999999999999;1.3381;75.0916
1630259452170;-46.467755;-23.533846666666665;19.85;-12.514000000000001;0.1832;11.7081;-0.4268;3.6585;-4.3902;-5.0329;1.6865;75.0586
1630259452218;-46.467755;-23.533846666666665;19.85;-1.7891;0.5042;12.029000000000002;27.1951;2.3171;-5.3049;-5.6048;2.8551;75.0877
1630259452268;-46.467755;-23.533846666666665;19.85;-0.09699999999999999;0.4527;11.2195;4.878;-0.8537;0.9756;-5.7374;3.7333;75.1554
1630259452320;-46.467755;-23.533846666666665;19.85;-0.758;1.5616;7.7275;-1.4024;-1.0976;3.8415;-5.9806;4.1898;75.2405
1630259452372;-46.467755;-23.533846666666665;19.85;-4.3925;0.297;7.7359;-2.3171;-0.122;3.9024;-6.1565;4.1158;75.2915
1630259452420;-46.467755;-23.533846666666665;19.85;3.1039;1.4406;6.1348;2.1341;2.6829;6.2805;-6.3006;3.4127;75.2639
1630259452471;-46.467755;-23.533846666666665;19.85;0.6514;1.4586;8.9023;4.8171;3.2317;2.1341;-6.5667;3.2801;75.2361
1630259452522;-46.467755;-23.533846666666665;19.85;-3.1566;1.4885;5.5002;0.7317;2.8049;0.061;-6.7829999999999995;3.1576;75.2663
1630259452572;-46.46773;-23.53380666666667;16.28;3.3949;-0.382;12.8529;0.4878;2.0122;-2.622;-7.0348;3.1916;75.3363
1630259452622;-46.46773;-23.53380666666667;16.28;-0.3736;-1.0035;14.5378;1.4024;0.7927;-2.1951;-7.1402;3.1611;75.4102
1630259452672;-46.46773;-23.53380666666667;16.28;-0.3952;-1.1736;14.8886;-4.7561;-1.0976;-4.5122;-7.3027;3.2569;75.4129
1630259452722;-46.46773;-23.53380666666667;16.28;6.3444;-1.8633;15.5066;1.2805;-1.2805;-6.2805;-7.2869;3.196;75.4757
1630259452773;-46.46773;-23.53380666666667;16.28;6.3444;-1.8633;15.5066;1.2805;-1.2805;-6.2805;-7.2869;3.196;75.4757
1630259452823;-46.46773;-23.53380666666667;16.28;-8.0604;1.0203;8.9861;-0.6098;-4.1463;12.1341;-7.1845;3.7713;75.6953
1630259452873;-46.46773;-23.53380666666667;16.28;-8.0604;1.0203;8.9861;-0.6098;-4.1463;12.1341;-7.1845;3.7713;75.6953
1630259452924;-46.46773;-23.53380666666667;16.28;3.0884;0.9640000000000001;6.5288;0.6098;-1.6463;-0.3659;-6.7904;4.1074;76.1164
1630259452975;-46.46773;-23.53380666666667;16.28;-2.9303;0.6371;9.3969;-6.2805;-1.6463;9.6951;-6.6898;4.5168;76.066
1630259453025;-46.46773;-23.53380666666667;16.28;-5.1936;3.3554;7.318;6.8293;3.4146;-7.439;-6.8534;4.4111;76.255
1630259453076;-46.46773;-23.53380666666667;16.28;-5.4846;1.7053;8.2987;9.2683;5.6707;-1.8293;-6.6779;4.459;76.2527
1630259453126;-46.46773;-23.53380666666667;16.28;-3.9218;0.2862;11.9751;9.5732;6.0366;-7.3171;-6.8446;4.6414;76.2182
1630259453176;-46.46773;-23.53380666666667;16.28;3.0752;0.4754;7.1312;0.7317;1.6463;4.1463;-6.9545;4.8145;76.2313
1630259453226;-46.46773;-23.53380666666667;16.28;-3.2824;0.5113;10.8015;10.3659;-1.0976;7.1951;-7.0853;4.9391;76.1133
1630259453276;-46.46773;-23.53380666666667;16.28;-3.0788;1.9903;10.3884;-3.1707;-1.5854;-11.2805;-7.154;5.0647;76.0804
1630259453326;-46.46773;-23.53380666666667;16.28;3.7877;1.0382;10.597999999999999;-16.4024;-5.6098;-3.9634;-6.8225;4.8333;76.3752
1630259453376;-46.46773;-23.53380666666667;16.28;-4.2763;0.5856;11.0398;-27.7439;-7.439;-0.8537;-6.5011;4.0894;76.2198
1630259453432;-46.46773;-23.53380666666667;16.28;-4.0955;-0.0587;11.0291;-31.2805;-6.8902;1.7073;-6.2788;2.9368;76.4321
1630259453476;-46.46773;-23.53380666666667;16.28;3.0225;0.5305;7.0641;-21.6463;-4.7561;0.9146;-5.9928;1.3569;76.5063
1630259453527;-46.46773;-23.53380666666667;16.28;-1.0311;0.1425;10.774000000000001;-13.2317;-2.439;7.0122;-5.6091;0.1366;76.4465
1630259453578;-46.46771333333333;-23.533775;12.35;-5.7061;-0.4586;9.0951;-6.8293;3.7805;-9.2073;-5.6149;-0.7539;76.5144
1630259453627;-46.46771333333333;-23.533775;12.35;4.1326;-0.9065;10.5237;5.9146;2.439;-1.8293;-5.4905;-1.2802;76.6786
1630259453676;-46.46771333333333;-23.533775;12.35;0.4131;2.9231;2.7974;-23.7805;-1.2805;6.8902;-5.4375;-1.3688;76.2992
1630259453726;-46.46771333333333;-23.533775;12.35;-0.6802;-1.2107;17.2932;0.4268;-3.4146;15.4268;-5.6077;-1.8483;76.4272
1630259453776;-46.46771333333333;-23.533775;12.35;-1.0514;2.8764;3.6871;15.6098;-0.3659;-3.3537;-5.5269;-2.7931;75.9145
1630259453827;-46.46771333333333;-23.533775;12.35;1.4586;0.5497;7.1408;8.5366;-4.2683;4.0244;-5.2021;-1.6382;75.9914
1630259453878;-46.46771333333333;-23.533775;12.35;0.0778;-1.4071;14.4887;5.6707;-5.3659;0.2439;-4.9799;-1.3329;75.6742
1630259453927;-46.46771333333333;-23.533775;12.35;0.4922;3.2201;5.8858;-5.061;-8.1098;-4.2073;-4.5976;-1.09;75.5067
1630259453978;-46.46771333333333;-23.533775;12.35;1.1424;-1.3891;10.786;-16.2195;-10.3659;1.8293;-4.176;-0.4628;75.7118
1630259454029;-46.46771333333333;-23.533775;12.35;1.1424;-1.3891;10.786;-16.2195;-10.3659;1.8293;-4.176;-0.4628;75.7118
1630259454079;-46.46771333333333;-23.533775;12.35;-1.5687;-2.3232;6.5588;-24.5732;-0.2439;-12.3171;-3.247;-2.0465;75.5336
1630259454128;-46.46771333333333;-23.533775;12.35;17.9674;-6.4678;15.4491;36.4024;-0.4878;22.5;-2.9158;-3.5516;75.344
1630259454178;-46.46771333333333;-23.533775;12.35;-11.2171;6.057;-1.7424;50.5488;0.2439;14.0854;-2.9838;-3.6488;74.4755
1630259454229;-46.46771333333333;-23.533775;12.35;-2.6106;2.5184;4.5026;54.3902;2.3171;-10.5488;-3.4781;-0.268;74.9346
1630259454279;-46.46771333333333;-23.533775;12.35;0.285;-0.5497;11.241;-4.8171;-5.5488;-0.6707;-3.1152;1.5422;75.0514
1630259454329;-46.46771333333333;-23.533775;12.35;0.7987;1.2682;6.747999999999999;-10.7317;-9.3293;2.1341;-3.0263;2.1679;74.9193
1630259454379;-46.46771333333333;-23.533775;12.35;-9.0077;1.1221;6.1851;-41.4634;-10.061;-2.0732;-2.5987;1.8243;75.0091
1630259454440;-46.46771333333333;-23.533775;12.35;-1.7819;1.0646;3.9494;-29.939;-9.2073;3.6585;-2.1721;0.2874;75.1993
1630259454480;-46.46771333333333;-23.533775;12.35;-3.1447;1.2670000000000001;6.6019;-13.7195;-5.7317;4.6951;-1.5839;-1.6945;74.7625
1630259454532;-46.46771333333333;-23.533775;12.35;0.2096;-0.5329;12.9068;6.7683;-2.5;4.2073;-1.3072;-2.6203;74.809
1630259454580;-46.46770166666667;-23.53374833333333;10.86;0.2946;1.3999;4.6954;19.1463;-1.2805;-0.6707;-1.0584;-2.8159;74.4398
1630259454629;-46.46770166666667;-23.53374833333333;10.86;0.4443;0.0467;7.1455;6.4634;-1.4024;-1.5854;-0.9222;-1.7217;74.5515
1630259454680;-46.46770166666667;-23.53374833333333;10.86;-2.3974;3.1818;-2.1364;-26.5854;-1.1585;0.061;-0.7885;-1.3551;74.4873
1630259454734;-46.46770166666667;-23.53374833333333;10.86;6.6186;-4.9110000000000005;29.697;83.6585;-4.8171;62.56100000000001;-0.7846;-1.8555;74.6159
1630259454780;-46.46770166666667;-23.53374833333333;10.86;-28.4421;14.3306;-21.2929;90.0;13.7195;-23.6585;-1.4601;-2.2451;73.2612
1630259454830;-46.46770166666667;-23.53374833333333;10.86;11.8961;-1.9519;11.2171;25.6707;2.8049;-6.7073;-1.4605;4.0766;74.5545
1630259454883;-46.46770166666667;-23.53374833333333;10.86;11.8961;-1.9519;11.2171;25.6707;2.8049;-6.7073;-1.4605;4.0766;74.5545
1630259454931;-46.46770166666667;-23.53374833333333;10.86;-6.7587;0.3018;6.8258;-24.0854;-7.0122;-6.0976;-1.5369;4.5674;73.6987
1630259454981;-46.46770166666667;-23.53374833333333;10.86;3.5255;0.20600000000000002;7.5719;-33.1707;-8.1098;-1.0366;-1.0385;3.5342;73.8549
1630259455032;-46.46770166666667;-23.53374833333333;10.86;-1.6238;0.7293;10.4902;-14.3902;-1.6463;5.3659;-0.3814;2.0641;73.5481
1630259455083;-46.46770166666667;-23.53374833333333;10.86;-5.8762;-0.1796;9.3262;10.8537;6.0976;-0.3049;-0.4695;0.9767;73.6722
1630259455132;-46.46770166666667;-23.53374833333333;10.86;2.9507;-1.1604;7.8102;32.622;12.1951;-6.5854;-0.8103;0.9397;73.7857
1630259455182;-46.46770166666667;-23.53374833333333;10.86;2.4393;2.2513;7.6593;11.2195;6.7683;9.0854;-1.1373;2.11;73.4262
1630259455232;-46.46770166666667;-23.53374833333333;10.86;-3.8608;2.0705;7.6724;6.4024;3.5366;-1.5244;-1.8226;3.3529;73.2662
1630259455281;-46.46770166666667;-23.53374833333333;10.86;-0.17600000000000002;-0.7113;9.2376;-8.5366;-2.0122;-3.5976;-2.0237;3.6053;73.369
1630259455332;-46.46770166666667;-23.53374833333333;10.86;1.8130000000000002;1.1772;8.863999999999999;-13.4146;-5.9756;-2.1951;-1.8578;3.1263;73.3513
1630259455383;-46.46770166666667;-23.53374833333333;10.86;1.358;1.7795;8.6975;-11.8902;-6.4634;-2.8659;-1.5932;2.4158;73.4489
1630259455437;-46.46770166666667;-23.53374833333333;10.86;0.9269;0.3018;9.3238;-8.1098;-6.2805;0.3049;-1.2671;1.7864;73.6228
1630259455486;-46.46770166666667;-23.53374833333333;10.86;-2.4848;0.382;8.7754;-5.061;-4.4512;-2.7439;-1.0464;1.2786;73.7392
1630259455537;-46.46770166666667;-23.53374833333333;10.86;2.1663;-0.5101;10.1836;-3.2317;-3.7805;0.3659;-0.8346;0.9477;73.8425
1630259455587;-46.46768833333334;-23.533721666666665;10.24;2.1663;-0.5101;10.1836;-3.2317;-3.7805;0.3659;-0.8346;0.9477;73.8425
1630259455638;-46.46768833333334;-23.533721666666665;10.24;-0.2263;1.2825;9.8064;2.439;-5.0;-6.6463;-0.4153;0.6679;73.9454
1630259455690;-46.46768833333334;-23.533721666666665;10.24;1.3747;-0.4359;10.8339;2.622;-4.2683;8.2927;-0.1261;0.7815;74.179
1630259455739;-46.46768833333334;-23.533721666666665;10.24;-6.7228;-0.2299;9.2304;2.2561;-0.3659;-2.0732;-0.2377;0.9516;74.2331
1630259455791;-46.46768833333334;-23.533721666666665;10.24;1.0825;-0.0862;11.0518;0.7317;2.5;-8.3537;-0.299;1.0291;74.4735
1630259455840;-46.46768833333334;-23.533721666666665;10.24;3.638;-0.376;10.0172;-2.8049;1.2195;2.9878;-0.1493;0.9840000000000001;74.3378
1630259455890;-46.46768833333334;-23.533721666666665;10.24;-0.2287;0.2335;8.4281;-4.4512;0.3049;2.1951;-0.3777;0.8458;74.3031
1630259455939;-46.46768833333334;-23.533721666666665;10.24;-0.1174;0.2563;10.4387;-7.561;0.4878;-16.9512;-0.4952;0.6163;74.5138
1630259455992;-46.46768833333334;-23.533721666666665;10.24;4.4296;-0.8538;7.4581;-21.2805;-8.4146;0.122;0.0981;-0.1275;75.119
1630259456039;-46.46768833333334;-23.533721666666665;10.24;4.4296;-0.8538;7.4581;-21.2805;-8.4146;0.122;0.0981;-0.1275;75.119
1630259456090;-46.46768833333334;-23.533721666666665;10.24;3.0764;-0.3137;8.6819;-5.5488;1.8293;-2.0732;0.9361;-2.07;75.3638
1630259456140;-46.46768833333334;-23.533721666666665;10.24;3.0764;-0.3137;8.6819;-5.5488;1.8293;-2.0732;0.9361;-2.07;75.3638
1630259456190;-46.46768833333334;-23.533721666666665;10.24;3.0764;-0.3137;8.6819;-5.5488;1.8293;-2.0732;0.9361;-2.07;75.3638
1630259456239;-46.46768833333334;-23.533721666666665;10.24;2.1603;-2.71;17.8788;14.7561;9.7561;-3.6585;0.945;-2.7910000000000004;75.6408
1630259456289;-46.46768833333334;-23.533721666666665;10.24;-3.5469999999999997;0.3066;13.1618;20.5488;9.6951;-6.2805;0.6893;-2.8037;75.6466
1630259456339;-46.46768833333334;-23.533721666666665;10.24;2.5184;-1.0802;10.8183;20.8537;7.1341;-6.2195;0.2889;-1.4319;75.6944
1630259456390;-46.46768833333334;-23.533721666666665;10.24;1.0071;-1.1783;9.9321;23.4756;3.0488;0.061;0.1139;-0.5227;75.7098
1630259456445;-46.46768166666667;-23.53369666666667;9.58;-7.5611;0.2347;6.4869;-6.1585;-0.7927;1.5854;-0.057;0.062;75.668
1630259456491;-46.46768166666667;-23.53369666666667;9.58;-4.4284;1.2406;7.5862;1.3415;-0.9756;-5.3049;-0.1701;0.1157;75.9055
1630259456541;-46.46768166666667;-23.53369666666667;9.58;-3.1926;1.4921;3.5195;-13.5366;-2.2561;-2.378;0.1142;-0.2481;76.0986
1630259456590;-46.46768166666667;-23.53369666666667;9.58;-5.4678;2.5244;2.577;-1.8902;-0.5488;-1.7683;0.3447;-0.7787;76.285
1630259456641;-46.46768166666667;-23.53369666666667;9.58;-0.8407;1.067;7.7239;-9.3902;-0.6707;5.3659;0.5402;-1.7284;76.3304
1630259456692;-46.46768166666667;-23.53369666666667;9.58;6.718;-1.7939;13.9977;-3.9024;0.4878;1.3415;0.6754;-2.3968;76.3816
1630259456742;-46.46768166666667;-23.53369666666667;9.58;5.4403;-0.8442;8.1934;3.9024;1.3415;-7.6829;0.9405;-2.5814;76.5247
1630259456792;-46.46768166666667;-23.53369666666667;9.58;0.9772;-1.1712;14.3893;2.622;1.0366;-7.9268;1.1661;-2.3066;76.7346
1630259456843;-46.46768166666667;-23.53369666666667;9.58;1.4598;-0.3892;10.300999999999998;-9.3293;-4.5732;5.3659;1.2172;-1.3647;76.8806
1630259456893;-46.46768166666667;-23.53369666666667;9.58;1.4598;-0.3892;10.300999999999998;-9.3293;-4.5732;5.3659;1.2172;-1.3647;76.8806
1630259456943;-46.46768166666667;-23.53369666666667;9.58;-4.2643;0.1305;11.0997;9.939;-5.1829;1.5854;1.7449;-1.7849;77.123
1630259456993;-46.46768166666667;-23.53369666666667;9.58;-4.2643;0.1305;11.0997;9.939;-5.1829;1.5854;1.7449;-1.7849;77.123
1630259457043;-46.46768166666667;-23.53369666666667;9.58;-7.3803;0.2946;7.694;5.1829;-4.1463;-1.0366;1.9785;-1.7314;77.3993
1630259457093;-46.46768166666667;-23.53369666666667;9.58;-9.2077;-1.1293;11.5045;-0.6707;1.9512;-10.9756;2.6161;-1.1317;77.9622
1630259457145;-46.46768166666667;-23.53369666666667;9.58;0.303;1.4789;10.8015;25.7927;4.0854;-4.939;2.5943;-1.581;78.0111
1630259457194;-46.46768166666667;-23.53369666666667;9.58;0.303;1.4789;10.8015;25.7927;4.0854;-4.939;2.5943;-1.581;78.0111
1630259457244;-46.46768166666667;-23.53369666666667;9.58;3.1662;-1.0107;15.6802;3.7805;0.122;11.4024;2.5274;-1.1302;78.0531
1630259457296;-46.46768166666667;-23.53369666666667;9.58;-5.3409;0.1162;4.699;-4.3902;0.9146;-7.5;2.2430000000000003;-0.6143;77.987
1630259457347;-46.46768166666667;-23.53369666666667;9.58;-0.1868;-1.6083;18.1279;4.8171;0.5488;-12.9878;2.3242;-0.0723;78.3978
1630259457395;-46.46768166666667;-23.53369666666667;9.58;-8.5837;3.0968;5.7373;-6.6463;-1.5244;-4.6951;2.4941;-0.2604;78.3233
1630259457446;-46.46768166666667;-23.53369666666667;9.58;-8.1071;0.9388;6.1648;-6.0366;-0.8537;-4.939;2.3963;-0.2439;78.6245
1630259457497;-46.46768166666667;-23.53369666666667;9.58;12.6265;-5.372000000000001;20.1553;-15.061;-1.1585;-4.3293;2.5325;-0.8808;78.7584
1630259457547;-46.46767333333334;-23.53367333333333;10.37;1.1376;2.504;4.5374;11.9512;0.2439;1.9512;2.6826;-1.3432;78.9471
1630259457597;-46.46767333333334;-23.53367333333333;10.37;-4.8667;0.0671;11.4482;2.0732;-0.1829;-8.1098;2.7838;-0.8143;79.0298
1630259457648;-46.46767333333334;-23.53367333333333;10.37;-4.8667;0.0671;11.4482;2.0732;-0.1829;-8.1098;2.7838;-0.8143;79.0298
1630259457699;-46.46767333333334;-23.53367333333333;10.37;2.2142;-0.94;12.7319;-8.4146;-1.7073;4.878;3.0323;-0.086;79.2857
1630259457749;-46.46767333333334;-23.53367333333333;10.37;2.2142;-0.94;12.7319;-8.4146;-1.7073;4.878;3.0323;-0.086;79.2857
1630259457800;-46.46767333333334;-23.53367333333333;10.37;0.8526;1.0083;10.1525;-16.1585;2.9268;0.6707;3.3583;-0.8029;79.4401
